Day,Team + ID,Team,TeamID,Assists,BlockedShots,DefensiveRebounds,DoubleDoubles,EffectiveFieldGoalsPercentage,FieldGoalsAttempted,FieldGoalsPercentage,FreeThrowsPercentage,OffensiveRebounds,PersonalFouls,PlusMinus,Points,Possessions,Rebounds,Steals,ThreePointersPercentage,TripleDoubles,TrueShootingPercentage,Turnovers,TwoPointersPerctenage
12/30/2019,POR19,POR,19,18,2.3,24,0.6,39.9,72.1,34.4,58.4,5.6,14.3,-22.5,87.1,73.6,31.5,2.8,30.9,0,41.9,4.5,36.3
12/30/2019,BKN8,BKN,8,16.5,3.4,38.3,0.6,36.4,74.3,30.3,55.6,3.9,18.8,-26.3,86.4,88.5,43.6,2.3,27.5,0,38.9,12,32.4
12/30/2019,PHO29,PHO,29,21.8,2.3,25.5,0.6,40.8,69.1,35.9,71.7,5.6,12.8,22.5,91.6,73.6,33,3.4,42.4,0,45.1,5.1,33.7
12/30/2019,WAS1,WAS,1,19.5,3.4,23.3,0,46.5,63.1,38.5,50.1,5.1,20.3,67.6,92.4,72.1,30,7.3,34.5,0,47.6,5.1,41.5
12/30/2019,MIN16,MIN,16,15,4.5,36.8,0.6,36.1,78.1,30.3,54.4,6.2,16.5,26.3,91.6,88.5,45.1,6.8,29,0,39.1,10.5,31.3
12/30/2019,MIL15,MIL,15,21.8,5.1,36.8,1.1,46.5,63.1,41.2,62.6,5.6,12.8,78.9,92.4,76.4,44.3,3.4,25.8,0,48.9,12,50.5
12/31/2019,SAC30,SAC,30,29.6,11,44.4,2.2,68.4,118.4,61,101.2,16.3,34,-133.2,128.8,134.1,60.7,11.8,42.3,0,72.8,22.2,71.2
12/31/2019,CLE12,CLE,12,31.1,8.8,48.8,4.4,71.5,128.8,62.9,120.2,11.8,28.1,-148,143.6,141.7,60.7,11,38.9,0,76.4,20.7,81.5
12/31/2019,CHA2,CHA,2,37,8.8,48.8,2.2,68.8,127.3,58.5,111,11.8,23.7,-125.8,136.2,143,60.7,10.4,52.2,0,73.3,25.2,62.6
12/31/2019,DEN20,DEN,20,37,11,37,0,74.7,143.6,68.7,98.7,20.7,32.6,-192.4,153.9,146.7,57.7,10.4,47.4,0,76.2,23.7,76.1
12/31/2019,DAL25,DAL,25,28.1,8.8,47.4,4.4,63.6,137.6,52.5,109.7,25.2,35.5,-37,149.5,138.5,72.5,11,43.5,0,71.2,14.8,63.5
12/31/2019,PHI7,PHI,7,35.5,13.1,48.8,2.2,65.1,134.7,60.2,125.8,20.7,32.6,-133.2,143.6,140.6,69.6,8.8,30.6,0,71.8,17.8,74
12/31/2019,LAC28,LAC,28,31.1,4.4,54.8,2.2,70.6,130.2,60.5,141.3,20.7,25.2,133.2,155.4,134.1,75.5,13.3,49.3,0,79.6,16.3,68.4
12/31/2019,OKC18,OKC,18,26.6,11,56.2,6.6,68.4,134.7,63.5,116.3,26.6,31.1,37,156.9,138.5,82.9,10.4,32.9,0,75.8,16.3,76.4
12/31/2019,HOU22,HOU,22,29.6,10.4,44.4,4.4,91.9,128.8,78.3,105.1,19.2,25.2,192.4,192.4,146.7,63.6,13.1,69.7,0,95.8,22.2,83.8
12/31/2019,IND13,IND,13,51.8,13.1,48.8,4.4,82.6,127.3,72.2,113.8,11,23.7,133.2,170.2,140.6,56.2,6.6,65.1,0,87.3,13.1,75.2
12/31/2019,GS26,GS,26,45.9,13.1,51.8,2.2,77.1,142.1,67.8,106.9,13.3,20.7,-29.6,167.2,149.7,65.1,11,65.7,0,80.4,11.8,68.7
12/31/2019,TOR10,TOR,10,42.9,10.4,51.8,2.2,84.5,124.3,70.4,118.4,14.8,22.2,148,173.2,141.7,66.6,11,64.5,0,91.2,16.3,75.6
12/31/2019,SA24,SA,24,44.4,13.1,63.6,2.2,80.2,142.1,69.4,113.2,14.8,26.6,29.6,173.2,149.7,78.4,13.1,66.9,0,83.6,14.8,70.6
12/31/2019,BOS9,BOS,9,37,13.3,57.7,4.4,77.8,143.6,67.2,103.6,22.2,23.7,125.8,161.3,143,79.9,17.8,54.5,0,79.5,14.8,75.2
1/1/2020,POR19,POR,19,21.4,7.9,46.6,3.2,56.3,118.4,49.6,75.6,12.6,13.9,-151.2,117.2,124.1,59.2,6.4,39.3,0,58.3,10.1,54.8
1/1/2020,WAS1,WAS,1,22.7,6.4,46.6,0,55.1,109.6,47.8,105.7,11.3,29,-132.3,127.3,128.8,58,7.9,36.5,0,63.3,16.4,54.1
1/1/2020,MIN16,MIN,16,22.7,10.1,52.9,0,58.2,114.7,47.1,94.5,9.5,31.5,-12.6,131,135.4,60.5,11.1,41.1,0,63.3,13.9,53.2
1/1/2020,PHO29,PHO,29,40.3,4.8,45.4,1.6,65.9,108.4,61.5,93.1,13.9,35.3,-63,134.8,125.6,59.2,11.1,32.9,0,70.2,17.6,71.9
1/1/2020,LAL27,LAL,27,31.5,7.9,40.3,3.2,64.4,113.4,60.2,89,16.4,21.4,63,147.4,125.6,56.7,11.3,31.5,1.6,70.2,15.1,73.2
1/1/2020,MIL15,MIL,15,30.2,15.1,60.5,1.6,59,118.4,53.7,82.4,15.1,27.7,12.6,133.6,135.4,75.6,6.4,31.5,0,63.3,21.4,67.3
1/1/2020,NY6,NY,6,36.5,9.5,58,1.6,69.4,123.5,60.5,81,11.3,17.6,151.2,147.4,124.1,69.3,4.8,49,0,70.8,11.1,67
1/1/2020,ORL5,ORL,5,31.5,9.5,51.7,1.6,67.7,119.7,59.7,93.4,13.9,26.5,132.3,153.7,128.8,65.5,13.9,47.2,0,71.8,11.3,66
1/2/2020,GS26,GS,26,2.9,0.1,13.7,0,16.8,29.3,16.3,27.1,1,2.9,-28.5,31.9,35.7,16.3,1.3,2.2,0,18.5,2.3,20
1/2/2020,TOR10,TOR,10,2.9,0.9,13.3,0.3,13.2,33.8,12,31.3,1.9,1.7,-15.2,28.9,34,18.2,0.6,2.1,0,15,1.4,17.8
1/2/2020,MIA4,MIA,4,3.3,0.6,15.6,0.1,18.3,30.8,15.5,20.7,1.3,1.9,15.2,31.9,34,19,0.9,12.3,0,18.5,1.9,18.1
1/2/2020,CHA2,CHA,2,3.6,0,11,0.1,20.1,31.5,16.9,31.7,1.4,2.2,2.2,41.4,35.1,14.8,0.7,15,0,22.2,1.6,18.6
1/2/2020,UTA17,UTA,17,3.5,0.9,13.3,0.1,21,28.9,18.5,29.4,1,2.5,2.9,38.8,35.4,16,0.7,13.9,0,22.6,2.5,21.5
1/2/2020,CLE12,CLE,12,3.8,0.4,13.3,0,22.5,30.8,19.2,29.9,1,3.2,-5.7,40.3,35.1,16,0.9,14.1,0,23.1,2,23.1
1/2/2020,SA24,SA,24,3.2,1.2,11.8,0.1,19,35,16.5,31.7,2,3.2,-11.4,39.1,34.2,17.1,0.1,15.9,0,20.1,1.2,16.8
1/2/2020,CHI11,CHI,11,3.2,0.7,11.4,0.1,17,35.7,15,29.1,2.2,2.2,-7.6,37.2,35.4,17.1,1.2,11.6,0,18.4,1.4,17
1/2/2020,DET14,DET,14,2.9,0.1,12.5,0.3,17.8,35.7,16.2,27.1,1.7,3.3,-26.6,42.6,39.9,17.1,1.4,3.1,0,19.4,1.6,20.6
1/2/2020,BKN8,BKN,8,11,0.1,12.2,0.1,20,34.6,17.6,33.5,1.7,3,-22.8,42.2,36.4,16.7,0.7,12.3,0,21.4,1.6,21.1
1/2/2020,MIN16,MIN,16,3.2,1,13.3,0.1,17.6,36.1,15.2,22.3,2.5,2.9,28.5,37.6,35.7,19.8,1,11.5,0,18.4,1.7,18.3
1/2/2020,MEM21,MEM,21,11.8,0,12.9,0.1,21.2,35.3,18.4,36.2,1.2,3.6,-9.5,46.7,40.8,16,0.6,14.5,0,22.9,2.5,20.6
1/2/2020,OKC18,OKC,18,2.7,0.9,13.3,0,20.5,33.8,18.4,26.6,1.2,2,11.4,41.4,34.2,16.3,1,13.7,0,21.1,0.6,20.2
1/2/2020,IND13,IND,13,12.2,0.4,3.6,0,22.7,31.2,19.9,27.4,1.3,3,-15.2,44.1,34.8,12.9,1,17.6,0,23.7,1.3,21.1
1/2/2020,DAL25,DAL,25,3.2,1.2,12.9,0.1,23.1,33.8,19.2,33.5,1.7,3,22.8,46.7,36.4,17.5,0.6,18,0,24.2,1.9,20.1
1/2/2020,DEN20,DEN,20,10.3,0.3,12.2,0.1,21.8,33.1,20.1,33.8,2.2,3,15.2,47.1,34.8,17.9,1,11.2,0,23.8,1.4,24.1
1/2/2020,SAC30,SAC,30,3.8,1.2,12.9,0,21.5,34.2,18.6,31.9,1,3.5,3.6,48.6,40.8,15.6,1.3,15.7,0,23.5,1.7,20.4
1/2/2020,LAC28,LAC,28,11,1.6,15.2,0.1,23.1,35,20.6,27.1,1.6,3.2,26.6,47.9,39.9,19.4,0.9,14.9,0,23.7,2.2,23.1
1/3/2020,MIA4,MIA,4,19.5,3,47.5,3,51.8,97.4,45.7,95.4,12.2,24.4,-121.8,103.5,116.1,59.7,10.4,23,0,57.5,21.9,65.2
1/3/2020,WAS1,WAS,1,23.1,5.9,32.9,0,59.6,109.6,51.4,78,17.1,34.1,-115.7,125.5,115.2,49.9,7.4,40.6,0,62.1,14.6,57.7
1/3/2020,ATL3,ATL,3,31.7,7.4,43.8,1.5,61.5,113.3,51,97.4,8.9,29.2,-18.3,129.1,127,51.2,8.9,43.4,0,64.9,17.1,58.3
1/3/2020,HOU22,HOU,22,26.8,4.5,46.3,3,66.6,104.7,58.1,91.4,11.9,29.2,60.9,143.7,123.3,56,8.9,45.7,1.5,71.9,13.4,65.4
1/3/2020,NO23,NO,23,29.2,12.2,37.8,1.5,64.4,124.2,57.4,104.4,11,24.4,-60.9,137.6,124.7,48.7,5.9,36.2,0,65.5,13.4,69.3
1/3/2020,POR19,POR,19,19.5,10.4,36.5,1.5,66.4,107.2,62.2,96,13.4,25.6,115.7,148.6,115.2,49.9,8.9,29.2,0,72.5,10.4,75.4
1/3/2020,ORL5,ORL,5,30.4,5.9,45.1,1.5,60.2,98.7,49.6,109.3,10.4,20.7,121.8,127.9,116.1,53.6,13.4,45.2,0,68.1,12.2,53
1/3/2020,NY6,NY,6,23.1,10.4,47.5,1.5,60.9,112.1,54.3,81.2,15.8,31.7,-48.7,136.4,127.2,63.3,10.4,32.9,0,64.9,18.3,68.7
1/3/2020,PHI7,PHI,7,39,8.9,41.4,3,59.6,112.1,55.7,87.7,12.2,26.8,-60.9,131.5,123.3,53.6,10.4,27,1.5,63.8,13.4,67.5
1/3/2020,BOS9,BOS,9,28,10.4,51.2,3,57.6,113.3,53.7,88.2,14.6,19.5,18.3,132.8,127,65.8,11,29.2,0,62.6,14.6,62.7
1/3/2020,PHO29,PHO,29,34.1,4.5,47.5,3,63.6,109.6,56.9,96,11,30.4,48.7,146.2,127.2,58.5,10.4,43.5,0,69.9,12.2,62.8
1/3/2020,LAL27,LAL,27,35.3,5.9,47.5,3,70.8,104.7,60.9,100,11.9,17.1,60.9,149.8,124.7,57.2,11,58.8,0,76,14.6,62
1/4/2020,CLE12,CLE,12,27.5,0,47.8,0,78.4,123.2,66.5,119.4,13,37.7,-108.7,153.6,139,60.9,8.4,67.7,0,83,18.8,65.9
1/4/2020,DEN20,DEN,20,26.1,4.2,34.8,2.1,71.6,126.1,66.7,119.4,13,33.3,-101.4,165.2,144.1,47.8,12.6,30,0,81,17.4,84.9
1/4/2020,BKN8,BKN,8,34.8,15.9,46.4,0,82.2,97.1,69.3,106.5,12.6,34.8,-137.7,147.8,141.3,55.1,8.4,53.8,0,90.1,34.8,86.1
1/4/2020,ORL5,ORL,5,30.4,10.5,53.6,4.2,75.1,123.2,64.8,108.7,13,17.4,-94.2,139.1,131.6,66.7,12.6,43,0,76.8,14.5,81.4
1/4/2020,LAC28,LAC,28,29,2.1,50.7,0,68.8,146.3,64.6,112,20.3,31.9,-188.4,165.2,153.8,71,6.3,33.8,0,74.8,18.8,77.5
1/4/2020,IND13,IND,13,34.8,8.4,37.7,2.1,68.2,126.1,60,120.1,18.8,34.8,-36.2,160.8,142.3,56.5,11.6,53.6,0,78.4,15.9,62.7
1/4/2020,UTA17,UTA,17,31.9,6.3,53.6,0,78,134.8,65.5,93.2,20.3,14.5,94.2,157.9,131.6,73.9,6.3,58,0,79.8,11.6,71.1
1/4/2020,BOS9,BOS,9,31.9,10.5,44.9,2.1,83,118.8,75.9,117.4,18.8,31.9,50.7,160.8,137.6,63.8,14.5,61,0,88.4,27.5,80.6
1/4/2020,CHI11,CHI,11,33.3,10.5,37.7,2.1,72.4,115.9,61.6,107.5,15.9,31.9,-50.7,150.7,137.6,53.6,21.7,55.4,0,80.6,21.7,66.2
1/4/2020,ATL3,ATL,3,31.9,8.4,52.2,0,83,118.8,74.2,132.9,8.4,40.6,36.2,168.1,142.3,58,11.6,45.2,0,90.9,18.8,92.7
1/4/2020,SAC30,SAC,30,29,6.3,53.6,6.3,75.1,123.2,64.8,108.7,20.3,34.8,-14.5,166.6,152.1,73.9,13,82.7,0,82.4,29,58.8
1/4/2020,GS26,GS,26,37.7,6.3,44.9,0,67.1,118.8,58.2,122.3,15.9,27.5,-50.7,150.7,143.1,60.9,18.8,75.9,0,78.5,20.3,52.3
1/4/2020,SA24,SA,24,29,0,56.5,2.1,69.3,133.3,59.8,132.1,15.9,29,-65.2,171,147.5,72.4,10.1,49.8,0,79.8,11.6,65.2
1/4/2020,DET14,DET,14,34.8,10.5,53.6,4.2,83.8,120.3,75.1,126.8,13,36.2,50.7,160.8,143.1,66.7,18.8,59,0,89.4,30.4,82.7
1/4/2020,DAL25,DAL,25,40.6,8.4,39.1,2.1,78.2,144.9,68.1,122.6,20.3,36.2,-21.7,173.9,142.7,59.4,10.1,43.5,2.1,82.4,14.5,92.7
1/4/2020,NO23,NO,23,40.6,6.3,50.7,4.2,76.7,126.1,63.3,109.8,13,36.2,14.5,169.5,152.1,63.8,15.9,51.6,0,83.5,21.7,75.9
1/4/2020,TOR10,TOR,10,30.4,8.4,40.6,4.2,74.6,140.6,65.8,103.5,21.7,36.2,137.7,175.3,141.3,62.3,14.5,58.8,0,80.1,10.1,69.1
1/4/2020,WAS1,WAS,1,29,12.6,50.7,2.1,84.3,131.9,79.6,118.1,20.3,40.6,101.4,185.5,144.1,71,10.5,54.3,0,90,15.9,85.1
1/4/2020,OKC18,OKC,18,34.8,8.4,49.3,2.1,75.5,139.1,64.9,117.1,26.1,23.2,108.7,175.3,139,75.3,12.6,54.8,0,81.6,15.9,71.3
1/4/2020,CHA2,CHA,2,39.1,10.5,53.6,6.3,81.9,123.2,71.6,130.8,23.2,31.9,21.7,178.2,142.7,76.8,10.5,63.8,0,90.4,24.6,74.9
1/4/2020,MIL15,MIL,15,33.3,14.5,60.9,0,86.7,126.1,71.6,105.3,10.1,31.9,65.2,184,147.5,71,8.4,54.8,0,90.7,13,89.7
1/4/2020,MEM21,MEM,21,52.2,14.5,62.3,0,87.5,139.1,73.9,124.2,15.9,33.3,188.4,202.9,153.8,78.2,11.6,66.9,0,93.5,13,78.8
1/5/2020,CLE12,CLE,12,11.8,1.2,25.2,0.6,41.2,66.1,37.5,62.1,7.4,10.2,-59,81.1,78.1,34.6,3.7,25.2,0,43.8,15.7,42.7
1/5/2020,DET14,DET,14,16.5,3.7,29.1,0.6,34.3,61.4,29.3,67.4,3.7,17.3,-27.5,77.9,79.9,33.8,5,33.3,0,41.6,12.6,27.2
1/5/2020,POR19,POR,19,16.5,2.5,25.2,1.2,41.6,68.5,36.2,70.8,5,11.8,-43.3,87.4,75,31.5,3.1,27.6,0,45.5,6.2,42.5
1/5/2020,LAC28,LAC,28,19.7,1.9,25.2,0.6,51.2,65.3,42.7,64.4,6.2,21.2,11.8,106.2,83.4,33.1,2.5,44.2,0,54.5,15,41.6
1/5/2020,PHO29,PHO,29,19.7,2.5,26.8,1.2,38.1,74.8,35.7,66.6,7.4,15,-27.5,89.7,80.6,36.2,4.3,18.2,0,42.1,6.2,42.2
1/5/2020,NY6,NY,6,17.3,2.5,22.8,0,50.6,66.1,44.9,51.1,5,20.5,-11.8,103.9,83.4,29.1,6.8,41.1,0,51.7,12.6,46.4
1/5/2020,MEM21,MEM,21,24.4,5,30.7,0,51.2,65.3,42.7,60.2,1.9,17.3,27.5,95.2,80.6,33.1,2.5,33.8,0,52.7,12.6,51.9
1/5/2020,MIA4,MIA,4,26.8,3.1,28.3,0.6,49,70.8,41.1,49.2,6.8,13.4,43.3,96,75,37,2.5,32.2,0,49.5,6.2,49.6
1/5/2020,LAL27,LAL,27,18.1,15.7,30.7,1.2,38.5,72.4,36,54.8,6.8,17.3,27.5,83.4,79.9,39.4,5,23.6,0.6,40.9,10.2,39.4
1/5/2020,MIN16,MIN,16,25.2,5,22.8,0.6,44.7,74.8,39,60.5,11,15,59,92.9,78.1,33.8,12.6,29,0,46.2,12.6,45.6
1/6/2020,CHA2,CHA,2,29.5,5.9,42.2,0,73,114,64.3,127.9,11.3,19.7,-77.4,146.3,128.7,53.5,5.9,46.9,0,80.9,15.5,74.4
1/6/2020,BKN8,BKN,8,28.1,2,47.8,0,54.2,135.1,46.9,111,16.9,26.7,-84.4,125.2,141.7,64.7,15.5,30,0,59.9,16.9,63.2
1/6/2020,OKC18,OKC,18,23.9,5.9,46.4,2,72.7,125.2,63.2,95.3,19.7,31,-59.1,159,137.1,66.1,5.9,58.2,0,77.5,16.9,65.7
1/6/2020,GS26,GS,26,26.7,7.9,47.8,0,59,121,55.6,109.9,14.1,25.3,-91.5,137.9,147.3,61.9,18.3,27,0,68.9,23.9,68
1/6/2020,MIL15,MIL,15,33.8,9.9,39.4,2,68.1,133.7,56.3,130.7,14.1,21.1,-154.8,146.3,134.9,53.5,9.9,46.9,0,72.5,11.3,64.7
1/6/2020,ATL3,ATL,3,33.8,9.9,42.2,2,80.3,108.3,64,118.8,7.9,31,-56.3,161.8,135.6,47.8,5.9,65,0,88.9,14.1,62.9
1/6/2020,BOS9,BOS,9,23.9,11.3,54.9,4,54.7,133.7,48.8,108.2,22.5,28.1,-35.2,132.3,142.3,77.4,13.9,30.4,0,62,22.5,60.6
1/6/2020,WAS1,WAS,1,25.3,12.7,56.3,0,70.4,118.2,65.3,85.7,13.9,31,35.2,139.3,142.3,66.1,11.3,46.9,0,74.1,19.7,71.5
1/6/2020,SAC30,SAC,30,38,5.9,52.1,0,79.9,114,67.7,110.2,11.9,32.4,91.5,156.2,147.3,60.5,14.1,70.4,0,85.8,31,66.3
1/6/2020,ORL5,ORL,5,29.5,5.9,68.9,4,67.7,114,60.8,104.4,15.5,26.7,84.4,142.1,141.7,84.4,11.3,43.3,0,75.1,25.3,69.1
1/6/2020,UTA17,UTA,17,26.7,5.9,50.7,0,84.4,126.6,71.9,117.2,13.9,35.2,14.1,180.1,139.2,60.5,5.9,68.2,0,89.6,11.3,74
1/6/2020,PHI7,PHI,7,43.6,0,46.4,2,81.3,126.6,71.9,117.2,12.7,39.4,49.2,168.8,137.1,59.1,7.9,70.4,0,86.1,14.1,72.6
1/6/2020,DAL25,DAL,25,35.2,11.9,45,2,87.1,118.2,73.7,103.7,15.5,16.9,56.3,166,129.9,60.5,9.9,54.9,2,89.8,19.7,91.6
1/6/2020,CHI11,CHI,11,35.2,11.9,39.4,2,71.8,137.9,66,115.1,23.9,29.5,-56.3,154.8,129.9,63.3,14.1,40.8,0,75.1,11.3,77.7
1/6/2020,SA24,SA,24,32.4,4,61.9,0,86.4,123.8,71.9,125.9,14.1,22.5,154.8,177.3,134.9,76,7.9,76.4,0,91.9,15.5,69.1
1/6/2020,DEN20,DEN,20,38,11.9,47.8,0,79.5,129.4,71.9,104.3,13.9,32.4,56.3,173.1,135.6,57.7,7.9,46.9,0,83.2,7.9,82.3
1/6/2020,IND13,IND,13,43.6,9.9,43.6,4,82.2,125.2,74.3,110.6,16.9,32.4,77.4,161.8,128.7,60.5,11.3,54.2,0,85.1,14.1,82.6
1/6/2020,NO23,NO,23,32.4,9.9,49.2,0,76.4,132.3,67.4,112.6,18.3,28.1,-14.1,177.3,139.2,67.5,7.9,54.5,0,82.9,11.9,73.7
1/7/2020,NY6,NY,6,11.2,1.7,23.8,0.6,30.6,70.8,29,41.9,11.2,14.9,-111.8,64.8,76.7,35,5.6,14.9,0,31.7,11.9,32.8
1/7/2020,PHO29,PHO,29,17.9,1.1,26.1,0,40.6,57.4,35.8,60.9,3.3,18.6,-41,76.7,73.4,30.5,2.2,23.4,0,44.3,12.7,46.1
1/7/2020,SAC30,SAC,30,13.4,0.6,24.6,0.6,39,62.6,32.8,66.5,4.4,16.4,41,84.9,73.4,30.5,4.4,31.1,0,44,11.2,34.1
1/7/2020,BKN8,BKN,8,14.2,2.8,30.5,0,34.9,73,30.4,55.9,6.1,18.6,-29.8,76.7,81.2,38.7,2.8,22.1,0,36.5,12.7,35.4
1/7/2020,MIN16,MIN,16,17.1,0.6,22.4,0,39.7,67,33.1,60.3,5.6,17.1,-26.1,83.4,76.9,29.8,5.6,23.8,0,42.2,13.4,43.3
1/7/2020,TOR10,TOR,10,15.6,3.9,29.8,1.1,32.6,71.5,27.2,54.9,12.7,15.6,-7.4,73.8,71.5,42.5,2.8,26.6,0,35.3,7.2,27.6
1/7/2020,POR19,POR,19,17.1,6.1,28.3,0.6,37.2,65.6,32.2,63.8,3.9,11.2,5.6,75.2,71.5,33.5,3.3,27.6,0,40,5.6,35.2
1/7/2020,OKC18,OKC,18,14.2,1.7,32,0.6,35.6,68.5,30.8,61.7,4.4,11.2,29.8,82.7,81.2,38,6.1,22.1,0,39.4,11.2,36.6
1/7/2020,DET14,DET,14,19.4,1.7,22.4,0.6,39.3,67.8,34.4,63.8,5.6,11.2,5.6,85.7,71.4,29.8,4.4,29.4,0,42.8,5,37.2
1/7/2020,CLE12,CLE,12,21.6,2.2,26.1,0,42.9,63.3,36.8,69.9,6.1,14.2,-7.4,84.2,71.4,34.3,3.9,33.7,0,45.7,11.9,38.7
1/7/2020,MEM21,MEM,21,16.4,3.3,26.1,0,41.9,66.3,38.5,67.4,5,13.4,26.1,88.7,76.9,32.8,6.7,21.3,0,45.2,11.2,46.4
1/7/2020,LAL27,LAL,27,20.1,6.1,31.3,0,45.4,61.1,37.2,63.8,3.3,14.2,111.8,87.2,76.7,35.8,6.1,35.2,0,47.9,12.7,38.9
1/8/2020,WAS1,WAS,1,23.4,4.8,29.3,1,45.3,82,41.9,56.5,9.5,21.5,-165.9,86.9,100.7,39,7.6,25.5,0,46.9,22.4,48
1/8/2020,NY6,NY,6,17.6,1,26.4,1,46.3,94.7,42.3,97.6,13.7,16.6,-117.1,101.5,91.4,40,2.9,35.1,0,49.8,8.6,44.7
1/8/2020,IND13,IND,13,24.4,2.9,30.3,1,51.1,82,46.5,74.2,5.7,17.6,-68.3,105.4,96.6,36.1,4.8,32.5,0,55.4,11.7,53.1
1/8/2020,BOS9,BOS,9,25.4,1.9,30.3,0,48.2,86.9,40.6,87.8,7.6,19.5,-73.2,111.3,102.4,38.1,6.7,33.4,0,54.6,14.6,46
1/8/2020,CHI11,CHI,11,21.5,1.9,28.3,0,50.9,89.8,43.5,55.7,9.5,22.4,-73.2,105.4,97.8,38.1,11.7,39,0,52.2,11.7,46.3
1/8/2020,DEN20,DEN,20,26.4,4.8,28.3,0,52.8,83,47,78.1,8.6,21.5,4.8,104.4,91.4,37.1,6.7,36.6,0,55.5,11.7,51.2
1/8/2020,DAL25,DAL,25,26.4,5.7,31.2,1,57,75.2,49.4,65.1,5.7,17.6,-4.9,103.5,91.4,37.1,7.6,33.5,0,59.1,12.7,62.8
1/8/2020,GS26,GS,26,28.3,3.8,39,1,44.9,84.9,37,83,11.7,29.3,-43.9,95.6,98.9,50.8,6.7,38.6,0,49.8,17.6,35.8
1/8/2020,MIL15,MIL,15,21.5,2.9,41,1,44.9,84.9,39.2,85.4,4.8,18.5,43.9,104.4,98.9,45.9,10.7,21.5,0,51.7,8.6,55.1
1/8/2020,CHA2,CHA,2,29.3,5.7,36.1,1,52.2,83.9,43.1,71.3,12.7,20.5,-9.8,107.4,95.3,48.8,5.7,39.5,0,55,16.6,45.8
1/8/2020,MIA4,MIA,4,27.3,3.8,37.1,0,61.5,79.1,51.8,78.1,2.9,21.5,68.3,119.1,96.6,40,7.6,41.1,0,64.7,10.7,61.3
1/8/2020,ATL3,ATL,3,19.5,7.6,37.1,2.9,42.4,103.5,35.9,86.8,15.6,28.3,-34.2,112.2,103.9,52.7,5.7,28.8,1,47.5,10.7,40.9
1/8/2020,TOR10,TOR,10,33.2,4.8,31.2,2.9,50.8,91.7,43.6,68.3,13.7,22.4,9.5,109.3,95.3,44.9,6.7,38,0,53.1,9.5,47.1
1/8/2020,HOU22,HOU,22,21.5,6.7,42,1.9,48.8,89.8,41.4,73.8,15.6,20.5,34.2,119.1,103.9,57.6,6.7,28.2,1,54.2,12.7,54
1/8/2020,NO23,NO,23,30.3,7.6,37.1,1.9,53.9,84.9,46,79.3,11.7,15.6,73.2,120,97.8,48.8,6.7,33.3,0,59.4,13.7,59
1/8/2020,SA24,SA,24,27.3,5.7,40,0,58.4,84.9,53.9,90.1,7.6,24.4,73.2,125.9,102.4,47.8,8.6,30.3,0,63.9,13.7,65.6
1/8/2020,ORL5,ORL,5,23.4,2.9,37.1,0,53.9,84.9,48.2,77.5,12.7,20.5,165.9,120,100.7,49.8,17.6,36.1,0,58.9,15.6,53.7
1/8/2020,UTA17,UTA,17,28.3,5.7,37.1,1,61.8,87.8,53.1,59.4,11.7,14.6,117.1,124.9,91.4,48.8,5.7,36.3,0,62.5,6.7,68.5
1/9/2020,HOU22,HOU,22,1.6,0.3,3.1,0,14.1,27.9,12,29.2,0.8,2.1,-33,28.9,30.9,12.2,0.4,2.7,0,15.2,1.4,14.7
1/9/2020,BOS9,BOS,9,1.7,0.1,3,0.1,16,27.6,13.6,31.4,0.8,1.6,-17.3,30.8,29.4,11.9,0.8,12.2,0,16.8,1.4,14.5
1/9/2020,POR19,POR,19,1.4,0.6,2.7,0.1,13.1,30.1,11.5,21.3,1.4,2.1,-22,32,30.8,12.9,0.9,2.9,0,14.6,1,12.8
1/9/2020,CLE12,CLE,12,2.4,0.5,2.9,0.1,17.2,28.6,16.5,22,1,1.8,1.5,36.1,31.2,12.2,0.9,2.5,0,18.1,1.4,19
1/9/2020,PHI7,PHI,7,2.4,0.5,11,0,17.1,27.6,15.4,22.2,1.3,1.1,17.3,34.2,29.4,15.1,0.6,12.8,0,17.9,1.2,16.5
1/9/2020,OKC18,OKC,18,2.2,0.2,13.5,0.1,17.3,27.3,15.5,25.1,0.9,1.3,33,35.5,30.9,16.3,0.8,10.8,0,18.5,1.3,18.3
1/9/2020,DET14,DET,14,2,0.9,2.7,0.1,16.3,30.8,15.4,19.6,1.9,2.5,-4.7,35.2,31.2,14.4,0.8,3,0,16.7,1.5,16.9
1/9/2020,MIN16,MIN,16,2.5,0.9,12.9,0.1,17.6,27.9,15.5,22.4,1.5,2.8,22,36.4,30.8,17.6,0.7,12.7,0,18.6,1.4,17.1
1/10/2020,CHA2,CHA,2,14.4,1.5,21.5,0,37.3,53.8,33.5,52.9,3.6,11.5,-61,66.1,66.3,26.6,3.1,22.1,0,39.6,14.4,39.6
1/10/2020,CHI11,CHI,11,11.5,1.5,21.5,0,41.3,57.4,33.2,58.3,3.1,10.8,-39.5,75.4,67.3,25.8,3.1,31.5,0,43.3,10.8,35
1/10/2020,ORL5,ORL,5,10.8,3.1,25.1,0.5,30.7,63.9,26.6,56.9,10.1,16.5,-14.4,67.5,67.8,35.2,4.6,19.6,0,33.9,10.1,30.8
1/10/2020,PHO29,PHO,29,13.6,4.1,25.1,0.5,34.5,56.7,30,63.5,4.6,15.1,14.4,70.4,67.8,31.6,5.2,23,0,38.8,10.1,33.8
